datetime,bwfl_id,dma_id,wwmd_id,data_type,min,mean,max
2024-02-27 00:00:00,BW1_1,2296.0,2297.0,chlorine,0.6950000000000001,0.6960000000000001,0.6960000000000001
2024-02-27 00:15:00,BW1_1,2296.0,2297.0,chlorine,0.6930000000000001,0.6950000000000001,0.6970000000000001
2024-02-27 00:30:00,BW1_1,2296.0,2297.0,chlorine,0.6930000000000001,0.6940000000000001,0.6950000000000001
2024-02-27 00:45:00,BW1_1,2296.0,2297.0,chlorine,0.6910000000000001,0.6920000000000001,0.6930000000000001
2024-02-27 01:00:00,BW1_1,2296.0,2297.0,chlorine,0.6890000000000001,0.6890000000000001,0.6890000000000001
2024-02-27 01:15:00,BW1_1,2296.0,2297.0,chlorine,0.686,0.687,0.6880000000000001
2024-02-27 01:30:00,BW1_1,2296.0,2297.0,chlorine,0.6880000000000001,0.6880000000000001,0.6890000000000001
2024-02-27 01:45:00,BW1_1,2296.0,2297.0,chlorine,0.684,0.685,0.686
2024-02-27 02:00:00,BW1_1,2296.0,2297.0,chlorine,0.683,0.684,0.686
2024-02-27 02:15:00,BW1_1,2296.0,2297.0,chlorine,0.684,0.685,0.686
2024-02-27 02:30:00,BW1_1,2296.0,2297.0,chlorine,0.678,0.679,0.68
2024-02-27 02:45:00,BW1_1,2296.0,2297.0,chlorine,0.677,0.678,0.679
2024-02-27 03:00:00,BW1_1,2296.0,2297.0,chlorine,0.677,0.679,0.68
2024-02-27 03:15:00,BW1_1,2296.0,2297.0,chlorine,0.677,0.678,0.679
2024-02-27 03:30:00,BW1_1,2296.0,2297.0,chlorine,0.674,0.675,0.676
2024-02-27 03:45:00,BW1_1,2296.0,2297.0,chlorine,0.67,0.673,0.676
2024-02-27 04:00:00,BW1_1,2296.0,2297.0,chlorine,0.672,0.673,0.675
2024-02-27 04:15:00,BW1_1,2296.0,2297.0,chlorine,0.672,0.673,0.673
2024-02-27 04:30:00,BW1_1,2296.0,2297.0,chlorine,0.67,0.671,0.672
2024-02-27 04:45:00,BW1_1,2296.0,2297.0,chlorine,0.667,0.669,0.67
2024-02-27 05:00:00,BW1_1,2296.0,2297.0,chlorine,0.669,0.669,0.669
2024-02-27 05:15:00,BW1_1,2296.0,2297.0,chlorine,0.666,0.667,0.668
2024-02-27 05:30:00,BW1_1,2296.0,2297.0,chlorine,0.663,0.665,0.666
2024-02-27 05:45:00,BW1_1,2296.0,2297.0,chlorine,0.665,0.665,0.665
2024-02-27 06:00:00,BW1_1,2296.0,2297.0,chlorine,0.665,0.667,0.669
2024-02-27 06:15:00,BW1_1,2296.0,2297.0,chlorine,0.667,0.668,0.67
2024-02-27 06:30:00,BW1_1,2296.0,2297.0,chlorine,0.67,0.672,0.674
2024-02-27 06:45:00,BW1_1,2296.0,2297.0,chlorine,0.676,0.68,0.682
2024-02-27 07:00:00,BW1_1,2296.0,2297.0,chlorine,0.686,0.6890000000000001,0.6940000000000001
2024-02-27 07:15:00,BW1_1,2296.0,2297.0,chlorine,0.6950000000000001,0.7000000000000001,0.705
2024-02-27 07:30:00,BW1_1,2296.0,2297.0,chlorine,0.705,0.708,0.71
2024-02-27 07:45:00,BW1_1,2296.0,2297.0,chlorine,0.711,0.715,0.717
2024-02-27 08:00:00,BW1_1,2296.0,2297.0,chlorine,0.718,0.72,0.722
2024-02-27 08:15:00,BW1_1,2296.0,2297.0,chlorine,0.722,0.723,0.723
2024-02-27 08:30:00,BW1_1,2296.0,2297.0,chlorine,0.726,0.727,0.727
2024-02-27 08:45:00,BW1_1,2296.0,2297.0,chlorine,0.729,0.731,0.732
2024-02-27 09:00:00,BW1_1,2296.0,2297.0,chlorine,0.73,0.732,0.734
2024-02-27 09:15:00,BW1_1,2296.0,2297.0,chlorine,0.734,0.736,0.739
2024-02-27 09:30:00,BW1_1,2296.0,2297.0,chlorine,0.732,0.733,0.734
2024-02-27 09:45:00,BW1_1,2296.0,2297.0,chlorine,0.735,0.736,0.738
2024-02-27 10:00:00,BW1_1,2296.0,2297.0,chlorine,0.732,0.732,0.733
2024-02-27 10:15:00,BW1_1,2296.0,2297.0,chlorine,0.729,0.73,0.73
2024-02-27 10:30:00,BW1_1,2296.0,2297.0,chlorine,0.727,0.728,0.729
2024-02-27 10:45:00,BW1_1,2296.0,2297.0,chlorine,0.724,0.726,0.729
2024-02-27 11:00:00,BW1_1,2296.0,2297.0,chlorine,0.723,0.724,0.725
2024-02-27 11:15:00,BW1_1,2296.0,2297.0,chlorine,0.723,0.724,0.725
2024-02-27 11:30:00,BW1_1,2296.0,2297.0,chlorine,0.723,0.723,0.724
2024-02-27 11:45:00,BW1_1,2296.0,2297.0,chlorine,0.723,0.724,0.724
2024-02-27 12:00:00,BW1_1,2296.0,2297.0,chlorine,0.72,0.721,0.722
2024-02-27 12:15:00,BW1_1,2296.0,2297.0,chlorine,0.715,0.716,0.716
2024-02-27 12:30:00,BW1_1,2296.0,2297.0,chlorine,0.7020000000000001,0.706,0.709
2024-02-27 12:45:00,BW1_1,2296.0,2297.0,chlorine,0.6950000000000001,0.6970000000000001,0.6980000000000001
2024-02-27 13:00:00,BW1_1,2296.0,2297.0,chlorine,0.6970000000000001,0.6980000000000001,0.6990000000000001
2024-02-27 13:15:00,BW1_1,2296.0,2297.0,chlorine,0.6980000000000001,0.6990000000000001,0.7000000000000001
2024-02-27 13:30:00,BW1_1,2296.0,2297.0,chlorine,0.7020000000000001,0.7030000000000001,0.704
2024-02-27 13:45:00,BW1_1,2296.0,2297.0,chlorine,0.708,0.709,0.71
2024-02-27 14:00:00,BW1_1,2296.0,2297.0,chlorine,0.708,0.709,0.71
2024-02-27 14:15:00,BW1_1,2296.0,2297.0,chlorine,0.713,0.715,0.718
2024-02-27 14:30:00,BW1_1,2296.0,2297.0,chlorine,0.722,0.723,0.724
2024-02-27 14:45:00,BW1_1,2296.0,2297.0,chlorine,0.722,0.725,0.728
2024-02-27 15:00:00,BW1_1,2296.0,2297.0,chlorine,0.727,0.728,0.729
2024-02-27 15:15:00,BW1_1,2296.0,2297.0,chlorine,0.729,0.73,0.732
2024-02-27 15:30:00,BW1_1,2296.0,2297.0,chlorine,0.729,0.732,0.734
2024-02-27 15:45:00,BW1_1,2296.0,2297.0,chlorine,0.731,0.732,0.733
2024-02-27 16:00:00,BW1_1,2296.0,2297.0,chlorine,0.733,0.734,0.736
2024-02-27 16:15:00,BW1_1,2296.0,2297.0,chlorine,0.736,0.736,0.737
2024-02-27 16:30:00,BW1_1,2296.0,2297.0,chlorine,0.739,0.74,0.742
2024-02-27 16:45:00,BW1_1,2296.0,2297.0,chlorine,0.741,0.742,0.743
2024-02-27 17:00:00,BW1_1,2296.0,2297.0,chlorine,0.739,0.741,0.742
2024-02-27 17:15:00,BW1_1,2296.0,2297.0,chlorine,0.732,0.734,0.739
2024-02-27 17:30:00,BW1_1,2296.0,2297.0,chlorine,0.726,0.729,0.732
2024-02-27 17:45:00,BW1_1,2296.0,2297.0,chlorine,0.716,0.719,0.72
2024-02-27 18:00:00,BW1_1,2296.0,2297.0,chlorine,0.711,0.716,0.719
2024-02-27 18:15:00,BW1_1,2296.0,2297.0,chlorine,0.682,0.6930000000000001,0.708
2024-02-27 18:30:00,BW1_1,2296.0,2297.0,chlorine,0.672,0.677,0.684
2024-02-27 18:45:00,BW1_1,2296.0,2297.0,chlorine,0.64,0.647,0.658
2024-02-27 19:00:00,BW1_1,2296.0,2297.0,chlorine,0.562,0.597,0.634
2024-02-27 19:15:00,BW1_1,2296.0,2297.0,chlorine,0.5670000000000001,0.5750000000000001,0.584
2024-02-27 19:30:00,BW1_1,2296.0,2297.0,chlorine,0.5630000000000001,0.612,0.7010000000000001
2024-02-27 19:45:00,BW1_1,2296.0,2297.0,chlorine,0.716,0.719,0.721
2024-02-27 20:00:00,BW1_1,2296.0,2297.0,chlorine,0.721,0.721,0.722
2024-02-27 20:15:00,BW1_1,2296.0,2297.0,chlorine,0.721,0.722,0.723
2024-02-27 20:30:00,BW1_1,2296.0,2297.0,chlorine,0.72,0.721,0.722
2024-02-27 20:45:00,BW1_1,2296.0,2297.0,chlorine,0.726,0.727,0.728
2024-02-27 21:00:00,BW1_1,2296.0,2297.0,chlorine,0.73,0.732,0.734
2024-02-27 21:15:00,BW1_1,2296.0,2297.0,chlorine,0.735,0.736,0.738
2024-02-27 21:30:00,BW1_1,2296.0,2297.0,chlorine,0.738,0.739,0.74
2024-02-27 21:45:00,BW1_1,2296.0,2297.0,chlorine,0.742,0.742,0.742
2024-02-27 22:00:00,BW1_1,2296.0,2297.0,chlorine,0.741,0.742,0.743
2024-02-27 22:15:00,BW1_1,2296.0,2297.0,chlorine,0.743,0.745,0.747
2024-02-27 22:30:00,BW1_1,2296.0,2297.0,chlorine,0.747,0.748,0.749
2024-02-27 22:45:00,BW1_1,2296.0,2297.0,chlorine,0.75,0.751,0.752
2024-02-27 23:00:00,BW1_1,2296.0,2297.0,chlorine,0.737,0.743,0.746
2024-02-27 23:15:00,BW1_1,2296.0,2297.0,chlorine,0.7020000000000001,0.714,0.726
2024-02-27 23:30:00,BW1_1,2296.0,2297.0,chlorine,0.506,0.514,0.527
2024-02-27 23:45:00,BW1_1,2296.0,2297.0,chlorine,0.501,0.503,0.506
