datetime,bwfl_id,dma_id,wwmd_id,min,mean,max
2023-06-20 00:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.39,54.35,56.09
2023-06-20 00:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.93,54.67,56.18000000000001
2023-06-20 00:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.9,54.870000000000005,56.42
2023-06-20 00:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.34,54.57000000000001,55.92
2023-06-20 01:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.71,54.66,56.13
2023-06-20 01:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.98,54.870000000000005,57.010000000000005
2023-06-20 01:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.17,54.85,56.21000000000001
2023-06-20 01:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.33,55.18000000000001,56.94
2023-06-20 02:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.83,55.58,57.05
2023-06-20 02:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.21000000000001,55.78,57.46000000000001
2023-06-20 02:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.09,55.78,56.82000000000001
2023-06-20 02:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.55,55.89,57.31
2023-06-20 03:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.620000000000005,55.900000000000006,57.25
2023-06-20 03:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.96,55.82000000000001,57.19
2023-06-20 03:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.28,55.870000000000005,57.38
2023-06-20 03:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.61,55.870000000000005,57.0
2023-06-20 04:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.73,55.63,57.41
2023-06-20 04:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.3,55.49,56.75
2023-06-20 04:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.13,55.02,56.23
2023-06-20 04:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.23,54.650000000000006,56.03
2023-06-20 05:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,51.940000000000005,53.46,55.540000000000006
2023-06-20 05:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.870000000000005,52.36,54.53
2023-06-20 05:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.58,50.66,53.83
2023-06-20 05:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.2,49.2,51.2
2023-06-20 06:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.22,47.05,50.68
2023-06-20 06:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,41.36,45.22,47.24
2023-06-20 06:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,41.54,44.98,48.16
2023-06-20 06:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,42.92,45.31,47.01
2023-06-20 07:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,40.620000000000005,44.72,47.98
2023-06-20 07:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,42.61,45.42,48.32
2023-06-20 07:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,43.14,46.33,49.01
2023-06-20 07:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,43.1,46.18,48.24
2023-06-20 08:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,43.92,46.5,49.41
2023-06-20 08:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.55,46.5,48.46
2023-06-20 08:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.72,46.26,47.79
2023-06-20 08:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.38,46.4,48.49
2023-06-20 09:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.0,46.78,48.17
2023-06-20 09:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,42.41,45.620000000000005,48.13
2023-06-20 09:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,41.44,44.99,47.93
2023-06-20 09:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,42.11,44.46,46.96
2023-06-20 10:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,41.85,44.77,47.86
2023-06-20 10:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,42.43,45.31,48.1
2023-06-20 10:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.56,47.03,48.68
2023-06-20 10:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.55,47.370000000000005,49.0
2023-06-20 11:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.96,47.77,49.44
2023-06-20 11:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.46,48.22,50.44
2023-06-20 11:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.76,49.38,51.32
2023-06-20 11:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.91,49.84,51.620000000000005
2023-06-20 12:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.98,49.43,50.69
2023-06-20 12:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.14,49.55,51.120000000000005
2023-06-20 12:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.59,49.72,50.96
2023-06-20 12:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.52,50.01,51.38
2023-06-20 13:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.25,50.57,51.86
2023-06-20 13:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.79,50.73,51.870000000000005
2023-06-20 13:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.35,50.81,52.42
2023-06-20 13:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.46,50.86,52.03
2023-06-20 14:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.04,51.06,52.52
2023-06-20 14:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.13,51.41,52.92
2023-06-20 14:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.31,51.05,53.23
2023-06-20 14:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.41,49.86,51.59
2023-06-20 15:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.2,51.44,53.67
2023-06-20 15:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.99,52.370000000000005,53.73
2023-06-20 15:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,51.3,52.9,54.400000000000006
2023-06-20 15:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,51.54,53.36,54.99
2023-06-20 16:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,51.67,53.38,54.69
2023-06-20 16:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,51.72,53.26,54.46000000000001
2023-06-20 16:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,51.64,53.04,54.41
2023-06-20 16:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.39,52.5,54.92
2023-06-20 17:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.03,50.57,52.79
2023-06-20 17:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.26,50.21,51.71
2023-06-20 17:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.120000000000005,50.89,52.4
2023-06-20 17:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.42,50.64,52.2
2023-06-20 18:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.85,50.49,52.02
2023-06-20 18:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.41,51.11,52.76
2023-06-20 18:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.03,51.65,52.97
2023-06-20 18:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.94,51.690000000000005,53.29
2023-06-20 19:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.01,51.73,53.78
2023-06-20 19:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.05,51.41,52.76
2023-06-20 19:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.3,51.77,53.25
2023-06-20 19:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.04,51.84,53.55
2023-06-20 20:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.19,51.75,53.48
2023-06-20 20:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.09,50.17,51.54
2023-06-20 20:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.27,50.59,52.23
2023-06-20 20:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.96,50.49,51.83
2023-06-20 21:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.93,50.18,51.84
2023-06-20 21:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.6,51.120000000000005,52.75
2023-06-20 21:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.18,51.55,52.89
2023-06-20 21:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.64,51.93,52.98
2023-06-20 22:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.32,52.13,53.66
2023-06-20 22:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.98,52.22,53.48
2023-06-20 22:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,51.1,52.440000000000005,53.86
2023-06-20 22:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,51.31,52.83,54.08
2023-06-20 23:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,51.61,53.75,56.11
2023-06-20 23:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.65,54.71000000000001,56.28
2023-06-20 23:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.21,55.39,57.39
2023-06-20 23:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.74,55.64,57.3
2023-06-21 00:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.19,55.86,57.31
2023-06-21 00:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,51.870000000000005,55.77,57.53
2023-06-21 00:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.51,54.93000000000001,56.74
2023-06-21 00:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.26,55.02,56.510000000000005
2023-06-21 01:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.04,55.09,56.98
2023-06-21 01:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.66,55.28,56.75
2023-06-21 01:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.48,55.290000000000006,57.36
2023-06-21 01:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.92,55.42,57.27
2023-06-21 02:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.71,55.31,57.21000000000001
2023-06-21 02:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.52,55.46000000000001,57.42
2023-06-21 02:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.92,55.58,57.11
2023-06-21 02:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.19,55.620000000000005,57.08
2023-06-21 03:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.19,55.58,57.120000000000005
2023-06-21 03:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.38,55.53,57.07000000000001
2023-06-21 03:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.68,55.370000000000005,57.53
2023-06-21 03:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.41,55.39,57.040000000000006
2023-06-21 04:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.31,55.08,57.150000000000006
2023-06-21 04:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.31,54.81,56.34
2023-06-21 04:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,51.92,54.56,56.07000000000001
2023-06-21 04:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.16,54.21000000000001,55.75
2023-06-21 05:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.59,52.89,54.81
2023-06-21 05:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.6,52.22,53.76
2023-06-21 05:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.36,51.120000000000005,53.38
2023-06-21 05:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.04,50.43,52.08
2023-06-21 06:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.620000000000005,49.07,51.33
2023-06-21 06:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.73,48.68,50.45
2023-06-21 06:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.63,48.36,50.370000000000005
2023-06-21 06:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.39,47.88,49.43
2023-06-21 07:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.58,48.26,49.95
2023-06-21 07:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.23,48.31,49.96
2023-06-21 07:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.92,48.76,50.35
2023-06-21 07:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.24,49.18,50.85
2023-06-21 08:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.4,49.33,50.73
2023-06-21 08:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.09,49.01,50.72
2023-06-21 08:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.94,49.45,51.13
2023-06-21 08:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.61,49.72,51.35
2023-06-21 09:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.94,49.64,51.19
2023-06-21 09:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.52,48.870000000000005,50.17
2023-06-21 09:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.69,48.64,50.03
2023-06-21 09:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.96,48.29,50.17
2023-06-21 10:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.78,48.38,50.0
2023-06-21 10:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.370000000000005,48.4,50.85
2023-06-21 10:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.11,48.69,50.17
2023-06-21 10:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.1,48.69,50.53
2023-06-21 11:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.85,48.32,51.71
2023-06-21 11:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.47,49.15,51.06
2023-06-21 11:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.63,49.06,50.79
2023-06-21 11:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.46,48.56,50.45
2023-06-21 12:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.28,48.8,50.04
2023-06-21 12:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.58,49.16,50.61
2023-06-21 12:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.620000000000005,49.17,51.06
2023-06-21 12:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.02,49.8,51.46
2023-06-21 13:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.01,50.39,51.690000000000005
2023-06-21 13:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.82,50.57,52.370000000000005
2023-06-21 13:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.88,50.52,52.22
2023-06-21 13:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.41,49.84,50.96
2023-06-21 14:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.32,49.65,51.52
2023-06-21 14:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.95,50.31,53.32
2023-06-21 14:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.51,49.370000000000005,51.13
2023-06-21 14:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.8,49.08,50.51
2023-06-21 15:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.97,48.94,50.83
2023-06-21 15:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.29,50.07,51.65
2023-06-21 15:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.2,51.13,53.15
2023-06-21 15:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.76,51.11,52.56
2023-06-21 16:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.27,50.75,52.02
2023-06-21 16:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.03,50.43,51.95
2023-06-21 16:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.99,50.0,51.48
2023-06-21 16:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.93,49.67,51.33
2023-06-21 17:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.08,49.7,50.97
2023-06-21 17:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.13,49.5,50.83
2023-06-21 17:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.52,49.26,50.64
2023-06-21 17:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.04,48.97,50.63
2023-06-21 18:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.14,48.99,50.57
2023-06-21 18:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.61,49.83,51.41
2023-06-21 18:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.120000000000005,50.57,52.31
2023-06-21 18:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.57,50.89,52.52
2023-06-21 19:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.68,50.59,52.18
2023-06-21 19:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.05,49.55,51.1
2023-06-21 19:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.57,50.0,51.24
2023-06-21 19:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.88,50.29,51.74
2023-06-21 20:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.5,50.42,51.98
2023-06-21 20:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.370000000000005,50.82,52.22
2023-06-21 20:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.52,50.870000000000005,51.97
2023-06-21 20:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.94,51.09,52.55
2023-06-21 21:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.48,51.35,53.07
2023-06-21 21:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.34,51.65,53.07
2023-06-21 21:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.03,52.07,53.79
2023-06-21 21:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.93,52.42,53.71
2023-06-21 22:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,51.36,53.0,54.45
2023-06-21 22:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.17,53.63,54.8
2023-06-21 22:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.02,53.8,54.870000000000005
2023-06-21 22:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.55,54.03,55.34
2023-06-21 23:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.690000000000005,54.58,56.6
2023-06-21 23:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.89,55.290000000000006,56.49
2023-06-21 23:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.91,55.38,56.78
2023-06-21 23:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.71,55.63,57.77
2023-06-22 00:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.02,55.620000000000005,57.11
2023-06-22 00:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.66,55.67,57.36
2023-06-22 00:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,51.99,54.870000000000005,57.64
2023-06-22 00:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.5,54.56,56.540000000000006
2023-06-22 01:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.64,54.61,56.47
2023-06-22 01:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.2,54.88,56.59
2023-06-22 01:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.34,54.82000000000001,56.45
2023-06-22 01:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.33,54.85,56.49
2023-06-22 02:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.2,54.94,55.97
2023-06-22 02:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.51,55.120000000000005,56.760000000000005
2023-06-22 02:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.53,55.25,56.8
2023-06-22 02:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.41,55.21000000000001,56.81
2023-06-22 03:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.57,55.2,56.74
2023-06-22 03:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.14,55.11,56.36
2023-06-22 03:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.2,55.040000000000006,56.34
2023-06-22 03:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.870000000000005,55.07000000000001,56.120000000000005
2023-06-22 04:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.48,54.71000000000001,56.760000000000005
2023-06-22 04:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.21,54.71000000000001,56.16
2023-06-22 04:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.52,54.81,56.07000000000001
2023-06-22 04:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.74,54.59,55.93000000000001
2023-06-22 05:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.59,53.91,55.99
2023-06-22 05:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.09,53.39,54.88
2023-06-22 05:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,51.08,52.54,53.85
2023-06-22 05:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.14,51.58,53.03
2023-06-22 06:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.76,49.96,52.35
2023-06-22 06:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.55,49.2,50.91
2023-06-22 06:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.84,49.16,50.65
2023-06-22 06:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.9,48.76,50.75
2023-06-22 07:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.46,49.4,51.39
2023-06-22 07:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.120000000000005,49.870000000000005,51.870000000000005
2023-06-22 07:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.41,50.24,51.91
2023-06-22 07:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.82,50.5,52.15
2023-06-22 08:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.09,50.86,52.75
2023-06-22 08:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.29,50.94,52.84
2023-06-22 08:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.620000000000005,51.41,53.32
2023-06-22 08:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.85,51.42,52.9
2023-06-22 09:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.64,50.45,51.85
2023-06-22 09:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.8,50.63,52.45
2023-06-22 09:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.35,50.6,51.73
2023-06-22 09:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.55,50.33,51.99
2023-06-22 10:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.44,50.54,52.55
2023-06-22 10:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,49.31,51.05,53.370000000000005
2023-06-22 10:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.92,50.23,52.6
2023-06-22 10:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.79,50.11,51.33
2023-06-22 11:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,48.57,51.11,54.73
2023-06-22 11:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.24,51.65,53.41
