datetime,bwfl_id,dma_id,wwmd_id,min,mean,max
2022-12-22 00:00:00,Stoke Lane PRV,2296,2297,6.405739,7.7239466,9.57721
2022-12-22 00:15:00,Stoke Lane PRV,2296,2297,6.4822626,7.852661,10.070361
2022-12-22 00:30:00,Stoke Lane PRV,2296,2297,6.6494803,7.729443,9.004702
2022-12-22 00:45:00,Stoke Lane PRV,2296,2297,6.2895365,7.474899,8.806308
2022-12-22 01:00:00,Stoke Lane PRV,2296,2297,6.558786,7.8023977,9.506355
2022-12-22 01:15:00,Stoke Lane PRV,2296,2297,6.5927963,7.713195,9.370314
2022-12-22 01:30:00,Stoke Lane PRV,2296,2297,6.6664853,8.02956,9.82662
2022-12-22 01:45:00,Stoke Lane PRV,2296,2297,6.5927963,7.6546946,8.857324
2022-12-22 02:00:00,Stoke Lane PRV,2296,2297,6.5559516,7.623953,8.885665
2022-12-22 02:15:00,Stoke Lane PRV,2296,2297,6.451086,7.555256,8.817644
2022-12-22 02:30:00,Stoke Lane PRV,2296,2297,6.4000707,7.481679,8.653261
2022-12-22 02:45:00,Stoke Lane PRV,2296,2297,6.3717284,7.4543333,8.670266
2022-12-22 03:00:00,Stoke Lane PRV,2296,2297,6.377397,7.4320817,8.545561
2022-12-22 03:15:00,Stoke Lane PRV,2296,2297,4.759068,6.71615,8.6731
2022-12-22 03:30:00,Stoke Lane PRV,2296,2297,4.4869843,5.692579,7.23616
2022-12-22 03:45:00,Stoke Lane PRV,2296,2297,4.404793,5.623543,6.9329004
2022-12-22 04:00:00,Stoke Lane PRV,2296,2297,4.4019585,5.869791,8.675935
2022-12-22 04:15:00,Stoke Lane PRV,2296,2297,4.339606,5.8903174,7.703803
2022-12-22 04:30:00,Stoke Lane PRV,2296,2297,4.3651137,6.019387,8.202622
2022-12-22 04:45:00,Stoke Lane PRV,2296,2297,5.0113115,6.380556,8.049576
2022-12-22 05:00:00,Stoke Lane PRV,2296,2297,4.1808906,6.342717,8.128934
2022-12-22 05:15:00,Stoke Lane PRV,2296,2297,5.116177,6.6031675,8.641924
2022-12-22 05:30:00,Stoke Lane PRV,2296,2297,5.7226963,6.9763255,8.590908
2022-12-22 05:45:00,Stoke Lane PRV,2296,2297,5.8927484,7.3773317,8.862991
2022-12-22 06:00:00,Stoke Lane PRV,2296,2297,6.3462205,7.7680182,9.409992
2022-12-22 06:15:00,Stoke Lane PRV,2296,2297,7.049103,8.964707,11.045327
2022-12-22 06:30:00,Stoke Lane PRV,2296,2297,8.579572,9.944493,11.87008
2022-12-22 06:45:00,Stoke Lane PRV,2296,2297,8.874329,10.320617,11.793556
2022-12-22 07:00:00,Stoke Lane PRV,2296,2297,9.534698,11.1289,12.961247
2022-12-22 07:15:00,Stoke Lane PRV,2296,2297,9.4213295,11.324348,14.367011
2022-12-22 07:30:00,Stoke Lane PRV,2296,2297,11.51297,14.256457,17.249393
2022-12-22 07:45:00,Stoke Lane PRV,2296,2297,13.281512,14.943314,16.815762
2022-12-22 08:00:00,Stoke Lane PRV,2296,2297,13.437393,15.239859,17.521477
2022-12-22 08:15:00,Stoke Lane PRV,2296,2297,14.239472,16.595953,19.437397
2022-12-22 08:30:00,Stoke Lane PRV,2296,2297,14.704281,17.460022,19.746326
2022-12-22 08:45:00,Stoke Lane PRV,2296,2297,15.993843,17.753983,19.72932
2022-12-22 09:00:00,Stoke Lane PRV,2296,2297,16.21491,18.441532,20.19413
2022-12-22 09:15:00,Stoke Lane PRV,2296,2297,15.693418,18.012915,20.72696
2022-12-22 09:30:00,Stoke Lane PRV,2296,2297,16.80159,18.68342,21.900318
2022-12-22 09:45:00,Stoke Lane PRV,2296,2297,16.37646,18.462751,20.56541
2022-12-22 10:00:00,Stoke Lane PRV,2296,2297,16.515335,18.830118,22.09021
2022-12-22 10:15:00,Stoke Lane PRV,2296,2297,17.391104,19.066341,21.20594
2022-12-22 10:30:00,Stoke Lane PRV,2296,2297,16.589025,18.619295,20.466213
2022-12-22 10:45:00,Stoke Lane PRV,2296,2297,16.022184,18.510857,20.695784
2022-12-22 11:00:00,Stoke Lane PRV,2296,2297,16.197905,18.356155,21.143587
2022-12-22 11:15:00,Stoke Lane PRV,2296,2297,15.492189,18.044403,20.647602
2022-12-22 11:30:00,Stoke Lane PRV,2296,2297,16.53801,18.611486,21.44968
2022-12-22 11:45:00,Stoke Lane PRV,2296,2297,15.730262,17.630247,19.879534
2022-12-22 12:00:00,Stoke Lane PRV,2296,2297,15.563045,17.317335,19.454403
2022-12-22 12:15:00,Stoke Lane PRV,2296,2297,15.069893,17.249567,19.593279
2022-12-22 12:30:00,Stoke Lane PRV,2296,2297,15.140748,17.102821,19.08879
2022-12-22 12:45:00,Stoke Lane PRV,2296,2297,15.540371,17.354506,19.372211
2022-12-22 13:00:00,Stoke Lane PRV,2296,2297,14.148778,16.185183,18.099655
2022-12-22 13:15:00,Stoke Lane PRV,2296,2297,13.899368,15.59599,17.878588
2022-12-22 13:30:00,Stoke Lane PRV,2296,2297,12.782693,14.492644,16.257423
2022-12-22 13:45:00,Stoke Lane PRV,2296,2297,12.456759,14.16782,16.166729
2022-12-22 14:00:00,Stoke Lane PRV,2296,2297,13.193652,14.732374,16.631538
2022-12-22 14:15:00,Stoke Lane PRV,2296,2297,13.292849,14.774066,16.418974
2022-12-22 14:30:00,Stoke Lane PRV,2296,2297,12.856381,14.492159,16.461487
2022-12-22 14:45:00,Stoke Lane PRV,2296,2297,11.793556,13.700662,15.398661
2022-12-22 15:00:00,Stoke Lane PRV,2296,2297,11.410939,13.093867,14.715618
2022-12-22 15:15:00,Stoke Lane PRV,2296,2297,11.325912,12.696299,15.166256
2022-12-22 15:30:00,Stoke Lane PRV,2296,2297,11.714198,13.171023,15.228608
2022-12-22 15:45:00,Stoke Lane PRV,2296,2297,12.224355,13.990303,15.925822
2022-12-22 16:00:00,Stoke Lane PRV,2296,2297,13.046273,15.30348,18.476603
2022-12-22 16:15:00,Stoke Lane PRV,2296,2297,13.494077,15.6927595,17.430782
2022-12-22 16:30:00,Stoke Lane PRV,2296,2297,12.419914,14.36615,16.036356
2022-12-22 16:45:00,Stoke Lane PRV,2296,2297,12.122323,14.39355,16.651377
2022-12-22 17:00:00,Stoke Lane PRV,2296,2297,13.176646,14.939379,18.215857
2022-12-22 17:15:00,Stoke Lane PRV,2296,2297,13.635787,15.666482,17.365597
2022-12-22 17:30:00,Stoke Lane PRV,2296,2297,13.352367,15.320687,17.167202
2022-12-22 17:45:00,Stoke Lane PRV,2296,2297,14.942354,16.56364,18.964087
2022-12-22 18:00:00,Stoke Lane PRV,2296,2297,14.741126,16.625223,18.777029
2022-12-22 18:15:00,Stoke Lane PRV,2296,2297,14.97353,16.66419,18.643822
2022-12-22 18:30:00,Stoke Lane PRV,2296,2297,14.134606,16.413866,18.502111
2022-12-22 18:45:00,Stoke Lane PRV,2296,2297,14.644763,16.40055,18.524784
2022-12-22 19:00:00,Stoke Lane PRV,2296,2297,14.134606,16.363428,18.40008
2022-12-22 19:15:00,Stoke Lane PRV,2296,2297,13.151138,15.076413,17.26073
2022-12-22 19:30:00,Stoke Lane PRV,2296,2297,12.901729,14.695332,16.489828
2022-12-22 19:45:00,Stoke Lane PRV,2296,2297,11.325912,13.137303,14.7638
2022-12-22 20:00:00,Stoke Lane PRV,2296,2297,10.906451,12.7805,14.605084
2022-12-22 20:15:00,Stoke Lane PRV,2296,2297,10.855435,12.393445,14.551234
2022-12-22 20:30:00,Stoke Lane PRV,2296,2297,11.535644,13.157133,14.735457
2022-12-22 20:45:00,Stoke Lane PRV,2296,2297,11.442115,13.108207,15.25695
2022-12-22 21:00:00,Stoke Lane PRV,2296,2297,11.306073,12.881812,14.752462
2022-12-22 21:15:00,Stoke Lane PRV,2296,2297,10.640036,12.2214155,14.154446
