datetime,bwfl_id,dma_id,wwmd_id,data_type,min,mean,max
2022-12-22 00:00:00,BW1_1,2296.0,2297.0,chlorine,0.52,0.52,0.52
2022-12-22 00:15:00,BW1_1,2296.0,2297.0,chlorine,0.52,0.52,0.53
2022-12-22 00:30:00,BW1_1,2296.0,2297.0,chlorine,0.53,0.53,0.54
2022-12-22 00:45:00,BW1_1,2296.0,2297.0,chlorine,0.54,0.54,0.54
2022-12-22 01:00:00,BW1_1,2296.0,2297.0,chlorine,0.55,0.55,0.55
2022-12-22 01:15:00,BW1_1,2296.0,2297.0,chlorine,0.56,0.56,0.56
2022-12-22 01:30:00,BW1_1,2296.0,2297.0,chlorine,0.56,0.56,0.5700000000000001
2022-12-22 01:45:00,BW1_1,2296.0,2297.0,chlorine,0.5700000000000001,0.58,0.58
2022-12-22 02:00:00,BW1_1,2296.0,2297.0,chlorine,0.55,0.5700000000000001,0.58
2022-12-22 02:15:00,BW1_1,2296.0,2297.0,chlorine,0.52,0.53,0.55
2022-12-22 02:30:00,BW1_1,2296.0,2297.0,chlorine,0.48,0.48,0.49
2022-12-22 02:45:00,BW1_1,2296.0,2297.0,chlorine,0.49,0.49,0.49
2022-12-22 03:00:00,BW1_1,2296.0,2297.0,chlorine,0.49,0.49,0.49
2022-12-22 03:15:00,BW1_1,2296.0,2297.0,chlorine,0.48,0.49,0.49
2022-12-22 03:30:00,BW1_1,2296.0,2297.0,chlorine,0.48,0.48,0.49
2022-12-22 03:45:00,BW1_1,2296.0,2297.0,chlorine,0.48,0.48,0.48
2022-12-22 04:00:00,BW1_1,2296.0,2297.0,chlorine,0.48,0.48,0.48
2022-12-22 04:15:00,BW1_1,2296.0,2297.0,chlorine,0.48,0.48,0.48
2022-12-22 04:30:00,BW1_1,2296.0,2297.0,chlorine,0.47,0.47,0.48
2022-12-22 04:45:00,BW1_1,2296.0,2297.0,chlorine,0.47,0.47,0.47
2022-12-22 05:00:00,BW1_1,2296.0,2297.0,chlorine,0.47,0.47,0.47
2022-12-22 05:15:00,BW1_1,2296.0,2297.0,chlorine,0.46,0.46,0.47
2022-12-22 05:30:00,BW1_1,2296.0,2297.0,chlorine,0.46,0.46,0.46
2022-12-22 05:45:00,BW1_1,2296.0,2297.0,chlorine,0.46,0.46,0.46
2022-12-22 06:00:00,BW1_1,2296.0,2297.0,chlorine,0.45,0.45,0.45
2022-12-22 06:15:00,BW1_1,2296.0,2297.0,chlorine,0.47,0.48,0.5
2022-12-22 06:30:00,BW1_1,2296.0,2297.0,chlorine,0.51,0.51,0.52
2022-12-22 06:45:00,BW1_1,2296.0,2297.0,chlorine,0.51,0.51,0.51
2022-12-22 07:00:00,BW1_1,2296.0,2297.0,chlorine,0.49,0.5,0.51
2022-12-22 07:15:00,BW1_1,2296.0,2297.0,chlorine,0.44,0.47,0.49
2022-12-22 07:30:00,BW1_1,2296.0,2297.0,chlorine,0.49,0.49,0.49
2022-12-22 07:45:00,BW1_1,2296.0,2297.0,chlorine,0.49,0.49,0.49
2022-12-22 08:00:00,BW1_1,2296.0,2297.0,chlorine,0.49,0.49,0.49
2022-12-22 08:15:00,BW1_1,2296.0,2297.0,chlorine,0.49,0.49,0.49
2022-12-22 08:30:00,BW1_1,2296.0,2297.0,chlorine,0.48,0.48,0.49
2022-12-22 08:45:00,BW1_1,2296.0,2297.0,chlorine,0.43,0.45,0.48
2022-12-22 09:00:00,BW1_1,2296.0,2297.0,chlorine,0.42,0.43,0.43
2022-12-22 09:15:00,BW1_1,2296.0,2297.0,chlorine,0.42,0.42,0.42
2022-12-22 09:30:00,BW1_1,2296.0,2297.0,chlorine,0.42,0.42,0.42
2022-12-22 09:45:00,BW1_1,2296.0,2297.0,chlorine,0.41,0.42,0.42
2022-12-22 10:00:00,BW1_1,2296.0,2297.0,chlorine,0.41,0.41,0.41
2022-12-22 10:15:00,BW1_1,2296.0,2297.0,chlorine,0.41,0.41,0.41
2022-12-22 10:30:00,BW1_1,2296.0,2297.0,chlorine,0.41,0.41,0.41
2022-12-22 10:45:00,BW1_1,2296.0,2297.0,chlorine,0.41,0.44,0.46
2022-12-22 11:00:00,BW1_1,2296.0,2297.0,chlorine,0.44,0.45,0.46
2022-12-22 11:15:00,BW1_1,2296.0,2297.0,chlorine,0.43,0.45,0.46
2022-12-22 11:30:00,BW1_1,2296.0,2297.0,chlorine,0.47,0.49,0.51
2022-12-22 11:45:00,BW1_1,2296.0,2297.0,chlorine,0.53,0.54,0.54
2022-12-22 12:00:00,BW1_1,2296.0,2297.0,chlorine,0.54,0.54,0.55
2022-12-22 12:15:00,BW1_1,2296.0,2297.0,chlorine,0.55,0.55,0.56
2022-12-22 12:30:00,BW1_1,2296.0,2297.0,chlorine,0.55,0.55,0.55
2022-12-22 12:45:00,BW1_1,2296.0,2297.0,chlorine,0.52,0.53,0.54
2022-12-22 13:00:00,BW1_1,2296.0,2297.0,chlorine,0.52,0.52,0.52
2022-12-22 13:15:00,BW1_1,2296.0,2297.0,chlorine,0.52,0.52,0.53
2022-12-22 13:30:00,BW1_1,2296.0,2297.0,chlorine,0.52,0.52,0.53
2022-12-22 13:45:00,BW1_1,2296.0,2297.0,chlorine,0.53,0.53,0.53
2022-12-22 14:00:00,BW1_1,2296.0,2297.0,chlorine,0.53,0.54,0.54
2022-12-22 14:15:00,BW1_1,2296.0,2297.0,chlorine,0.54,0.54,0.54
2022-12-22 14:30:00,BW1_1,2296.0,2297.0,chlorine,0.54,0.54,0.54
2022-12-22 14:45:00,BW1_1,2296.0,2297.0,chlorine,0.54,0.54,0.54
2022-12-22 15:00:00,BW1_1,2296.0,2297.0,chlorine,0.54,0.54,0.54
2022-12-22 15:15:00,BW1_1,2296.0,2297.0,chlorine,0.54,0.54,0.54
2022-12-22 15:30:00,BW1_1,2296.0,2297.0,chlorine,0.53,0.54,0.54
2022-12-22 15:45:00,BW1_1,2296.0,2297.0,chlorine,0.53,0.54,0.54
2022-12-22 16:00:00,BW1_1,2296.0,2297.0,chlorine,0.53,0.53,0.53
2022-12-22 16:15:00,BW1_1,2296.0,2297.0,chlorine,0.53,0.53,0.53
2022-12-22 16:30:00,BW1_1,2296.0,2297.0,chlorine,0.53,0.53,0.53
2022-12-22 16:45:00,BW1_1,2296.0,2297.0,chlorine,0.53,0.53,0.53
2022-12-22 17:00:00,BW1_1,2296.0,2297.0,chlorine,0.53,0.53,0.53
2022-12-22 17:15:00,BW1_1,2296.0,2297.0,chlorine,0.53,0.53,0.53
2022-12-22 17:30:00,BW1_1,2296.0,2297.0,chlorine,0.53,0.53,0.53
2022-12-22 17:45:00,BW1_1,2296.0,2297.0,chlorine,0.53,0.53,0.53
2022-12-22 18:00:00,BW1_1,2296.0,2297.0,chlorine,0.52,0.52,0.53
2022-12-22 18:15:00,BW1_1,2296.0,2297.0,chlorine,0.52,0.52,0.52
