datetime,bwfl_id,dma_id,wwmd_id,min,mean,max
2023-02-28 00:00:00,Stoke Lane PRV,2296,2297,6.255526,8.0574875,9.840792
2023-02-28 00:15:00,Stoke Lane PRV,2296,2297,6.0713034,7.7709126,9.718921
2023-02-28 00:30:00,Stoke Lane PRV,2296,2297,6.33205,7.889089,9.956993
2023-02-28 00:45:00,Stoke Lane PRV,2296,2297,6.130821,7.4504414,9.041547
2023-02-28 01:00:00,Stoke Lane PRV,2296,2297,5.830396,7.250929,9.282454
2023-02-28 01:15:00,Stoke Lane PRV,2296,2297,5.4874578,6.729834,8.145939
2023-02-28 01:30:00,Stoke Lane PRV,2296,2297,4.7930784,6.349024,8.571069
2023-02-28 01:45:00,Stoke Lane PRV,2296,2297,4.509658,6.0132527,7.888026
2023-02-28 02:00:00,Stoke Lane PRV,2296,2297,4.744897,6.0932603,7.5932693
2023-02-28 02:15:00,Stoke Lane PRV,2296,2297,4.2914248,5.605437,7.0774446
2023-02-28 02:30:00,Stoke Lane PRV,2296,2297,4.399124,5.655253,7.2673364
2023-02-28 02:45:00,Stoke Lane PRV,2296,2297,4.265917,5.649028,7.196481
2023-02-28 03:00:00,Stoke Lane PRV,2296,2297,4.4019585,5.6851387,7.5139117
2023-02-28 03:15:00,Stoke Lane PRV,2296,2297,4.461477,5.8548603,8.208291
2023-02-28 03:30:00,Stoke Lane PRV,2296,2297,4.4444714,5.7510915,7.389207
2023-02-28 03:45:00,Stoke Lane PRV,2296,2297,4.240409,5.651545,7.4005437
2023-02-28 04:00:00,Stoke Lane PRV,2296,2297,4.4303,5.757218,7.3608646
2023-02-28 04:15:00,Stoke Lane PRV,2296,2297,4.382119,5.7544775,7.4997406
2023-02-28 04:30:00,Stoke Lane PRV,2296,2297,4.4444714,6.1334968,8.1261
2023-02-28 04:45:00,Stoke Lane PRV,2296,2297,4.481316,6.1326733,7.7094717
2023-02-28 05:00:00,Stoke Lane PRV,2296,2297,4.7987466,6.601305,9.03021
2023-02-28 05:15:00,Stoke Lane PRV,2296,2297,4.985804,6.6587734,8.862991
2023-02-28 05:30:00,Stoke Lane PRV,2296,2297,5.0084777,6.55126,8.494546
2023-02-28 05:45:00,Stoke Lane PRV,2296,2297,5.286229,7.155166,9.106733
2023-02-28 06:00:00,Stoke Lane PRV,2296,2297,5.69152,8.210538,10.623031
2023-02-28 06:15:00,Stoke Lane PRV,2296,2297,6.7798533,9.679139,12.323552
