datetime,bwfl_id,dma_id,wwmd_id,min,mean,max
2022-01-25 00:00:00,Stoke Lane PRV,2296,2297,6.490765,8.356895,10.521
2022-01-25 00:15:00,Stoke Lane PRV,2296,2297,6.2300186,8.332842,10.756238
2022-01-25 00:30:00,Stoke Lane PRV,2296,2297,6.3858995,8.103487,10.209237
2022-01-25 00:45:00,Stoke Lane PRV,2296,2297,6.7260036,8.357015,10.316937
2022-01-25 01:00:00,Stoke Lane PRV,2296,2297,5.501629,8.228185,10.365119
2022-01-25 01:15:00,Stoke Lane PRV,2296,2297,4.4841504,6.8099594,9.288122
2022-01-25 01:30:00,Stoke Lane PRV,2296,2297,4.577679,6.8329897,9.200262
2022-01-25 01:45:00,Stoke Lane PRV,2296,2297,4.7278914,7.0975556,9.540366
2022-01-25 02:00:00,Stoke Lane PRV,2296,2297,5.464784,7.309732,9.917315
2022-01-25 02:15:00,Stoke Lane PRV,2296,2297,4.815752,6.554273,8.905505
2022-01-25 02:30:00,Stoke Lane PRV,2296,2297,4.4728136,6.4185004,8.53139
2022-01-25 02:45:00,Stoke Lane PRV,2296,2297,4.45014,5.7818418,7.5252485
2022-01-25 03:00:00,Stoke Lane PRV,2296,2297,4.498321,5.8942285,7.7831607
2022-01-25 03:15:00,Stoke Lane PRV,2296,2297,3.7359211,5.6695404,7.3807044
2022-01-25 03:30:00,Stoke Lane PRV,2296,2297,4.373616,6.3435326,8.330162
2022-01-25 03:45:00,Stoke Lane PRV,2296,2297,4.3140984,5.795464,7.4940724
2022-01-25 04:00:00,Stoke Lane PRV,2296,2297,4.0561857,5.638817,7.522414
2022-01-25 04:15:00,Stoke Lane PRV,2296,2297,4.25458,6.128513,8.469038
2022-01-25 04:30:00,Stoke Lane PRV,2296,2297,4.883773,6.3403053,8.256473
2022-01-25 04:45:00,Stoke Lane PRV,2296,2297,5.073664,6.9934645,9.296624
2022-01-25 05:00:00,Stoke Lane PRV,2296,2297,5.478955,7.5315824,9.857797
2022-01-25 05:15:00,Stoke Lane PRV,2296,2297,5.4846234,7.5596943,9.636728
2022-01-25 05:30:00,Stoke Lane PRV,2296,2297,5.153022,7.3302455,10.376455
2022-01-25 05:45:00,Stoke Lane PRV,2296,2297,5.2012033,6.745416,8.897002
2022-01-25 06:00:00,Stoke Lane PRV,2296,2297,5.7992196,8.492503,11.085006
2022-01-25 06:15:00,Stoke Lane PRV,2296,2297,7.6131086,9.5018215,11.892754
2022-01-25 06:30:00,Stoke Lane PRV,2296,2297,8.0382395,11.130622,14.296156
2022-01-25 06:45:00,Stoke Lane PRV,2296,2297,10.725062,13.734695,16.960306
2022-01-25 07:00:00,Stoke Lane PRV,2296,2297,12.986755,16.01874,19.624454
2022-01-25 07:15:00,Stoke Lane PRV,2296,2297,15.22294,18.432693,22.059034
2022-01-25 07:30:00,Stoke Lane PRV,2296,2297,16.18657,18.378588,20.684446
2022-01-25 07:45:00,Stoke Lane PRV,2296,2297,16.787418,18.87002,22.268764
2022-01-25 08:00:00,Stoke Lane PRV,2296,2297,16.339615,18.862,22.07604
2022-01-25 08:15:00,Stoke Lane PRV,2296,2297,17.096348,19.996214,22.246092
2022-01-25 08:30:00,Stoke Lane PRV,2296,2297,15.18893,17.881227,21.166262
2022-01-25 08:45:00,Stoke Lane PRV,2296,2297,14.573908,17.552647,19.76333
2022-01-25 09:00:00,Stoke Lane PRV,2296,2297,15.149251,17.310282,19.746326
2022-01-25 09:15:00,Stoke Lane PRV,2296,2297,14.701447,16.711826,18.915905
2022-01-25 09:30:00,Stoke Lane PRV,2296,2297,13.576269,15.88497,19.64713
2022-01-25 09:45:00,Stoke Lane PRV,2296,2297,13.8228445,15.956873,18.700506
2022-01-25 10:00:00,Stoke Lane PRV,2296,2297,13.513916,16.180452,18.306551
2022-01-25 10:15:00,Stoke Lane PRV,2296,2297,14.882835,16.868187,19.168148
2022-01-25 10:30:00,Stoke Lane PRV,2296,2297,14.162949,16.660751,19.04061
2022-01-25 10:45:00,Stoke Lane PRV,2296,2297,14.85166,17.29178,20.162952
2022-01-25 11:00:00,Stoke Lane PRV,2296,2297,15.730262,18.00107,20.636265
2022-01-25 11:15:00,Stoke Lane PRV,2296,2297,15.098235,17.347103,19.69531
2022-01-25 11:30:00,Stoke Lane PRV,2296,2297,13.400548,15.749952,18.29238
2022-01-25 11:45:00,Stoke Lane PRV,2296,2297,13.916373,16.10663,18.692003
2022-01-25 12:00:00,Stoke Lane PRV,2296,2297,14.171452,16.025562,19.219164
2022-01-25 12:15:00,Stoke Lane PRV,2296,2297,13.788834,16.160606,18.896065
2022-01-25 12:30:00,Stoke Lane PRV,2296,2297,13.706642,15.9146805,18.354733
2022-01-25 12:45:00,Stoke Lane PRV,2296,2297,13.587605,15.76523,18.275375
2022-01-25 13:00:00,Stoke Lane PRV,2296,2297,13.238999,16.173956,18.87906
2022-01-25 13:15:00,Stoke Lane PRV,2296,2297,11.997619,14.565717,17.589499
2022-01-25 13:30:00,Stoke Lane PRV,2296,2297,12.674993,14.841526,16.878113
2022-01-25 13:45:00,Stoke Lane PRV,2296,2297,13.238999,15.421847,18.16484
2022-01-25 14:00:00,Stoke Lane PRV,2296,2297,12.816703,15.744964,18.363235
2022-01-25 14:15:00,Stoke Lane PRV,2296,2297,11.898421,13.970769,15.789781
2022-01-25 14:30:00,Stoke Lane PRV,2296,2297,10.883778,13.212997,16.027853
2022-01-25 14:45:00,Stoke Lane PRV,2296,2297,10.764741,12.884045,15.217272
2022-01-25 15:00:00,Stoke Lane PRV,2296,2297,11.456286,13.125105,15.1974325
2022-01-25 15:15:00,Stoke Lane PRV,2296,2297,10.294264,12.790934,15.478018
2022-01-25 15:30:00,Stoke Lane PRV,2296,2297,11.413774,13.440009,16.008015
2022-01-25 15:45:00,Stoke Lane PRV,2296,2297,12.068474,14.300017,16.577688
2022-01-25 16:00:00,Stoke Lane PRV,2296,2297,12.445422,14.801421,18.210188
2022-01-25 16:15:00,Stoke Lane PRV,2296,2297,13.28718,15.577416,19.477077
2022-01-25 16:30:00,Stoke Lane PRV,2296,2297,14.40669,15.829904,17.731209
2022-01-25 16:45:00,Stoke Lane PRV,2296,2297,14.086425,16.542313,19.221998
2022-01-25 17:00:00,Stoke Lane PRV,2296,2297,15.50636,17.373325,20.630596
2022-01-25 17:15:00,Stoke Lane PRV,2296,2297,16.532341,18.632416,21.13225
2022-01-25 17:30:00,Stoke Lane PRV,2296,2297,16.699558,18.767628,22.047697
2022-01-25 17:45:00,Stoke Lane PRV,2296,2297,16.251755,18.42711,21.23995
2022-01-25 18:00:00,Stoke Lane PRV,2296,2297,16.682554,19.181835,21.483692
2022-01-25 18:15:00,Stoke Lane PRV,2296,2297,17.110518,20.374628,24.397251
2022-01-25 18:30:00,Stoke Lane PRV,2296,2297,19.023603,20.955847,23.374104
2022-01-25 18:45:00,Stoke Lane PRV,2296,2297,18.300882,20.549335,23.130362
2022-01-25 19:00:00,Stoke Lane PRV,2296,2297,18.2527,20.740355,22.89229
2022-01-25 19:15:00,Stoke Lane PRV,2296,2297,16.489828,19.012604,21.324976
2022-01-25 19:30:00,Stoke Lane PRV,2296,2297,16.810093,19.554737,22.920631
2022-01-25 19:45:00,Stoke Lane PRV,2296,2297,14.463374,17.488945,20.905514
2022-01-25 20:00:00,Stoke Lane PRV,2296,2297,14.874333,17.327581,19.93055
2022-01-25 20:15:00,Stoke Lane PRV,2296,2297,13.811507,16.204529,18.782698
2022-01-25 20:30:00,Stoke Lane PRV,2296,2297,14.398188,16.62844,18.728848
2022-01-25 20:45:00,Stoke Lane PRV,2296,2297,13.346699,16.4571,19.309858
2022-01-25 21:00:00,Stoke Lane PRV,2296,2297,13.737819,16.312597,19.525257
2022-01-25 21:15:00,Stoke Lane PRV,2296,2297,11.952271,15.089611,18.901733
2022-01-25 21:30:00,Stoke Lane PRV,2296,2297,11.252224,13.77516,16.413305
2022-01-25 21:45:00,Stoke Lane PRV,2296,2297,10.759072,13.318865,15.3363085
2022-01-25 22:00:00,Stoke Lane PRV,2296,2297,11.824733,13.951819,15.758604
2022-01-25 22:15:00,Stoke Lane PRV,2296,2297,10.821425,13.310086,15.322137
2022-01-25 22:30:00,Stoke Lane PRV,2296,2297,10.708056,12.662442,14.826152
