prv_id,prv_link,flow,outlet_pressure
Lodge Causeway PRV,link_2820,0.0,18.105826956010866
Lodge Causeway PRV,link_2820,0.24731182795698925,17.596611119800702
Lodge Causeway PRV,link_2820,0.4946236559139785,17.597414644646435
Lodge Causeway PRV,link_2820,0.7419354838709677,17.598324664016037
Lodge Causeway PRV,link_2820,0.989247311827957,17.59934117790951
Lodge Causeway PRV,link_2820,1.2365591397849462,17.60046418632685
Lodge Causeway PRV,link_2820,1.4838709677419355,17.60169368926806
Lodge Causeway PRV,link_2820,1.7311827956989247,17.603029686733144
Lodge Causeway PRV,link_2820,1.978494623655914,17.604472178722094
Lodge Causeway PRV,link_2820,2.225806451612903,17.606021165234917
Lodge Causeway PRV,link_2820,2.4731182795698925,17.60767664627161
Lodge Causeway PRV,link_2820,2.720430107526882,17.609438621832172
Lodge Causeway PRV,link_2820,2.967741935483871,17.611307091916608
Lodge Causeway PRV,link_2820,3.21505376344086,17.61328205652491
Lodge Causeway PRV,link_2820,3.4623655913978495,17.615363515657084
Lodge Causeway PRV,link_2820,3.709677419354839,17.617551469313128
Lodge Causeway PRV,link_2820,3.956989247311828,17.61984591749304
Lodge Causeway PRV,link_2820,4.204301075268817,17.622246860196828
Lodge Causeway PRV,link_2820,4.451612903225806,17.62475429742448
Lodge Causeway PRV,link_2820,4.698924731182796,17.627368229176007
Lodge Causeway PRV,link_2820,4.946236559139785,17.630088655451402
Lodge Causeway PRV,link_2820,5.193548387096774,17.632915576250667
Lodge Causeway PRV,link_2820,5.440860215053764,17.635848991573805
Lodge Causeway PRV,link_2820,5.688172043010753,17.63888890142081
Lodge Causeway PRV,link_2820,5.935483870967742,17.642035305791687
Lodge Causeway PRV,link_2820,6.182795698924731,17.645288204686434
Lodge Causeway PRV,link_2820,6.43010752688172,17.64864759810505
Lodge Causeway PRV,link_2820,6.67741935483871,17.652113486047536
Lodge Causeway PRV,link_2820,6.924731182795699,17.655685868513896
Lodge Causeway PRV,link_2820,7.172043010752688,17.65936474550412
Lodge Causeway PRV,link_2820,7.419354838709678,17.66315011701822
Lodge Causeway PRV,link_2820,7.666666666666667,17.667041983056187
Lodge Causeway PRV,link_2820,7.913978494623656,17.671040343618024
Lodge Causeway PRV,link_2820,8.161290322580646,17.675145198703735
Lodge Causeway PRV,link_2820,8.408602150537634,17.67935654831331
Lodge Causeway PRV,link_2820,8.655913978494624,17.68367439244676
Lodge Causeway PRV,link_2820,8.903225806451612,17.68809873110408
Lodge Causeway PRV,link_2820,9.150537634408602,17.69262956428527
Lodge Causeway PRV,link_2820,9.397849462365592,17.69726689199033
Lodge Causeway PRV,link_2820,9.64516129032258,17.70201071421926
Lodge Causeway PRV,link_2820,9.89247311827957,17.70686103097206
Lodge Causeway PRV,link_2820,10.13978494623656,17.71181784224873
Lodge Causeway PRV,link_2820,10.387096774193548,17.71688114804927
Lodge Causeway PRV,link_2820,10.634408602150538,17.72205094837368
Lodge Causeway PRV,link_2820,10.881720430107528,17.727327243221964
Lodge Causeway PRV,link_2820,11.129032258064516,17.732710032594117
Lodge Causeway PRV,link_2820,11.376344086021506,17.738199316490135
Lodge Causeway PRV,link_2820,11.623655913978494,17.74379509491003
Lodge Causeway PRV,link_2820,11.870967741935484,17.74949736785379
Lodge Causeway PRV,link_2820,12.118279569892474,17.755306135321423
Lodge Causeway PRV,link_2820,12.365591397849462,17.761221397312926
Lodge Causeway PRV,link_2820,12.612903225806452,17.7672431538283
Lodge Causeway PRV,link_2820,12.86021505376344,17.773371404867543
Lodge Causeway PRV,link_2820,13.10752688172043,17.779606150430656
Lodge Causeway PRV,link_2820,13.35483870967742,17.785947390517638
Lodge Causeway PRV,link_2820,13.602150537634408,17.792395125128493
Lodge Causeway PRV,link_2820,13.849462365591398,17.79894935426322
Lodge Causeway PRV,link_2820,14.096774193548388,17.805610077921813
Lodge Causeway PRV,link_2820,14.344086021505376,17.812377296104277
Lodge Causeway PRV,link_2820,14.591397849462366,17.81925100881061
Lodge Causeway PRV,link_2820,14.838709677419356,17.826231216040817
Lodge Causeway PRV,link_2820,15.086021505376344,17.83331791779489
Lodge Causeway PRV,link_2820,15.333333333333334,17.840511114072836
Lodge Causeway PRV,link_2820,15.580645161290322,17.84781080487465
Lodge Causeway PRV,link_2820,15.827956989247312,17.85521699020034
Lodge Causeway PRV,link_2820,16.0752688172043,17.862729670049895
Lodge Causeway PRV,link_2820,16.322580645161292,17.870348844423322
Lodge Causeway PRV,link_2820,16.56989247311828,17.87807451332062
Lodge Causeway PRV,link_2820,16.817204301075268,17.885906676741786
Lodge Causeway PRV,link_2820,17.06451612903226,17.893845334686823
Lodge Causeway PRV,link_2820,17.311827956989248,17.90189048715573
Lodge Causeway PRV,link_2820,17.559139784946236,17.910042134148508
Lodge Causeway PRV,link_2820,17.806451612903224,17.918300275665157
Lodge Causeway PRV,link_2820,18.053763440860216,17.926664911705675
Lodge Causeway PRV,link_2820,18.301075268817204,17.935136042270063
Lodge Causeway PRV,link_2820,18.548387096774192,17.94371366735832
Lodge Causeway PRV,link_2820,18.795698924731184,17.95239778697045
Lodge Causeway PRV,link_2820,19.043010752688172,17.961188401106448
Lodge Causeway PRV,link_2820,19.29032258064516,17.970085509766317
Lodge Causeway PRV,link_2820,19.537634408602152,17.979089112950057
Lodge Causeway PRV,link_2820,19.78494623655914,17.98819921065767
Lodge Causeway PRV,link_2820,20.032258064516128,17.997415802889147
Lodge Causeway PRV,link_2820,20.27956989247312,18.0067388896445
Lodge Causeway PRV,link_2820,20.526881720430108,18.01616847092372
Lodge Causeway PRV,link_2820,20.774193548387096,18.02570454672681
Lodge Causeway PRV,link_2820,21.021505376344088,18.03534711705377
Lodge Causeway PRV,link_2820,21.268817204301076,18.045096181904604
Lodge Causeway PRV,link_2820,21.516129032258064,18.054951741279304
Lodge Causeway PRV,link_2820,21.763440860215056,18.064913795177876
Lodge Causeway PRV,link_2820,22.010752688172044,18.07498234360032
Lodge Causeway PRV,link_2820,22.258064516129032,18.08515738654663
Lodge Causeway PRV,link_2820,22.50537634408602,18.095438924016815
Lodge Causeway PRV,link_2820,22.752688172043012,18.105826956010866
Stoke Lane PRV,link_2835,0.0,38.981731562231104
Stoke Lane PRV,link_2835,0.24817518248175183,6.930746823821052
Stoke Lane PRV,link_2835,0.49635036496350365,7.0119748451087895
Stoke Lane PRV,link_2835,0.7445255474452555,7.095534010881276
Stoke Lane PRV,link_2835,0.9927007299270073,7.181424321138513
Stoke Lane PRV,link_2835,1.2408759124087592,7.269645775880501
Stoke Lane PRV,link_2835,1.489051094890511,7.360198375107238
Stoke Lane PRV,link_2835,1.7372262773722629,7.453082118818726
Stoke Lane PRV,link_2835,1.9854014598540146,7.5482970070149635
Stoke Lane PRV,link_2835,2.2335766423357666,7.645843039695952
Stoke Lane PRV,link_2835,2.4817518248175183,7.74572021686169
Stoke Lane PRV,link_2835,2.72992700729927,7.847928538512178
Stoke Lane PRV,link_2835,2.978102189781022,7.952468004647417
Stoke Lane PRV,link_2835,3.2262773722627736,8.059338615267405
Stoke Lane PRV,link_2835,3.4744525547445257,8.168540370372146
Stoke Lane PRV,link_2835,3.7226277372262775,8.280073269961635
Stoke Lane PRV,link_2835,3.9708029197080292,8.393937314035874
Stoke Lane PRV,link_2835,4.218978102189781,8.510132502594864
Stoke Lane PRV,link_2835,4.467153284671533,8.628658835638603
Stoke Lane PRV,link_2835,4.7153284671532845,8.749516313167094
Stoke Lane PRV,link_2835,4.963503649635037,8.872704935180334
Stoke Lane PRV,link_2835,5.211678832116788,8.998224701678325
Stoke Lane PRV,link_2835,5.45985401459854,9.126075612661065
Stoke Lane PRV,link_2835,5.708029197080292,9.256257668128557
Stoke Lane PRV,link_2835,5.956204379562044,9.388770868080798
Stoke Lane PRV,link_2835,6.204379562043796,9.52361521251779
Stoke Lane PRV,link_2835,6.452554744525547,9.660790701439531
Stoke Lane PRV,link_2835,6.700729927007299,9.800297334846022
Stoke Lane PRV,link_2835,6.9489051094890515,9.942135112737265
Stoke Lane PRV,link_2835,7.197080291970803,10.086304035113256
Stoke Lane PRV,link_2835,7.445255474452555,10.232804101973999
Stoke Lane PRV,link_2835,7.693430656934306,10.381635313319492
Stoke Lane PRV,link_2835,7.9416058394160585,10.532797669149735
Stoke Lane PRV,link_2835,8.18978102189781,10.686291169464727
Stoke Lane PRV,link_2835,8.437956204379562,10.84211581426447
Stoke Lane PRV,link_2835,8.686131386861314,11.000271603548963
Stoke Lane PRV,link_2835,8.934306569343066,11.160758537318209
Stoke Lane PRV,link_2835,9.182481751824817,11.3235766155722
Stoke Lane PRV,link_2835,9.430656934306569,11.488725838310945
Stoke Lane PRV,link_2835,9.678832116788321,11.65620620553444
Stoke Lane PRV,link_2835,9.927007299270073,11.826017717242685
Stoke Lane PRV,link_2835,10.175182481751825,11.99816037343568
Stoke Lane PRV,link_2835,10.423357664233576,12.172634174113423
Stoke Lane PRV,link_2835,10.671532846715328,12.34943911927592
Stoke Lane PRV,link_2835,10.91970802919708,12.528575208923165
Stoke Lane PRV,link_2835,11.167883211678832,12.71004244305516
Stoke Lane PRV,link_2835,11.416058394160585,12.893840821671905
Stoke Lane PRV,link_2835,11.664233576642335,13.0799703447734
Stoke Lane PRV,link_2835,11.912408759124087,13.268431012359647
Stoke Lane PRV,link_2835,12.16058394160584,13.459222824430643
Stoke Lane PRV,link_2835,12.408759124087592,13.65234578098639
Stoke Lane PRV,link_2835,12.656934306569344,13.847799882026887
Stoke Lane PRV,link_2835,12.905109489051094,14.045585127552133
Stoke Lane PRV,link_2835,13.153284671532846,14.245701517562132
Stoke Lane PRV,link_2835,13.401459854014599,14.448149052056877
Stoke Lane PRV,link_2835,13.64963503649635,14.652927731036375
Stoke Lane PRV,link_2835,13.897810218978103,14.860037554500625
Stoke Lane PRV,link_2835,14.145985401459853,15.069478522449621
Stoke Lane PRV,link_2835,14.394160583941606,15.281250634883367
Stoke Lane PRV,link_2835,14.642335766423358,15.49535389180187
Stoke Lane PRV,link_2835,14.89051094890511,15.711788293205114
Stoke Lane PRV,link_2835,15.138686131386862,15.930553839093115
Stoke Lane PRV,link_2835,15.386861313868613,16.151650529465865
Stoke Lane PRV,link_2835,15.635036496350365,16.375078364323365
Stoke Lane PRV,link_2835,15.883211678832117,16.600837343665614
Stoke Lane PRV,link_2835,16.131386861313867,16.828927467492612
Stoke Lane PRV,link_2835,16.37956204379562,17.05934873580436
Stoke Lane PRV,link_2835,16.62773722627737,17.29210114860086
Stoke Lane PRV,link_2835,16.875912408759124,17.52718470588211
Stoke Lane PRV,link_2835,17.124087591240876,17.764599407648113
Stoke Lane PRV,link_2835,17.37226277372263,18.004345253898865
Stoke Lane PRV,link_2835,17.62043795620438,18.246422244634367
Stoke Lane PRV,link_2835,17.868613138686133,18.490830379854618
Stoke Lane PRV,link_2835,18.116788321167885,18.737569659559618
Stoke Lane PRV,link_2835,18.364963503649633,18.986640083749364
Stoke Lane PRV,link_2835,18.613138686131386,19.238041652423867
Stoke Lane PRV,link_2835,18.861313868613138,19.491774365583122
Stoke Lane PRV,link_2835,19.10948905109489,19.747838223227124
Stoke Lane PRV,link_2835,19.357664233576642,20.006233225355874
Stoke Lane PRV,link_2835,19.605839416058394,20.266959371969378
Stoke Lane PRV,link_2835,19.854014598540147,20.53001666306763
Stoke Lane PRV,link_2835,20.1021897810219,20.795405098650633
Stoke Lane PRV,link_2835,20.35036496350365,21.06312467871839
Stoke Lane PRV,link_2835,20.598540145985403,21.33317540327089
Stoke Lane PRV,link_2835,20.846715328467152,21.60555727230814
Stoke Lane PRV,link_2835,21.094890510948904,21.880270285830147
Stoke Lane PRV,link_2835,21.343065693430656,22.1573144438369
Stoke Lane PRV,link_2835,21.59124087591241,22.4366897463284
Stoke Lane PRV,link_2835,21.83941605839416,22.71839619330466
Stoke Lane PRV,link_2835,22.087591240875913,23.002433784765664
Stoke Lane PRV,link_2835,22.335766423357665,23.28880252071142
Stoke Lane PRV,link_2835,22.583941605839417,23.577502401141928
Stoke Lane PRV,link_2835,22.83211678832117,23.868533426057184
Stoke Lane PRV,link_2835,23.08029197080292,24.161895595457185
Stoke Lane PRV,link_2835,23.32846715328467,24.457588909341936
Stoke Lane PRV,link_2835,23.576642335766422,24.755613367711444
Stoke Lane PRV,link_2835,23.824817518248175,25.0559689705657
Stoke Lane PRV,link_2835,24.072992700729927,25.358655717904707
Stoke Lane PRV,link_2835,24.32116788321168,25.663673609728466
Stoke Lane PRV,link_2835,24.56934306569343,25.97102264603697
Stoke Lane PRV,link_2835,24.817518248175183,26.28070282683023
Stoke Lane PRV,link_2835,25.065693430656935,26.592714152108233
Stoke Lane PRV,link_2835,25.313868613138688,26.907056621870993
Stoke Lane PRV,link_2835,25.56204379562044,27.2237302361185
Stoke Lane PRV,link_2835,25.81021897810219,27.542734994850758
Stoke Lane PRV,link_2835,26.05839416058394,27.864070898067762
Stoke Lane PRV,link_2835,26.306569343065693,28.18773794576952
Stoke Lane PRV,link_2835,26.554744525547445,28.513736137956027
Stoke Lane PRV,link_2835,26.802919708029197,28.842065474627287
Stoke Lane PRV,link_2835,27.05109489051095,29.172725955783296
Stoke Lane PRV,link_2835,27.2992700729927,29.505717581424058
Stoke Lane PRV,link_2835,27.547445255474454,29.841040351549566
Stoke Lane PRV,link_2835,27.795620437956206,30.178694266159827
Stoke Lane PRV,link_2835,28.043795620437958,30.518679325254837
Stoke Lane PRV,link_2835,28.291970802919707,30.86099552883459
Stoke Lane PRV,link_2835,28.54014598540146,31.205642876899102
Stoke Lane PRV,link_2835,28.78832116788321,31.552621369448364
